																															Class	Blank	Blank	Blank	hyuA	hyuA	hyuA	WT	WT	WT	NA	NA	NA	NA	NA	NA
																															File type	Blank	Blank	Blank	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA	NA	NA	NA	NA
																															Injection order	1	2	3	4	5	6	7	8	9	NA	NA	NA	NA	NA	NA
																															Batch ID	1	1	1	1	1	1	1	1	1	Average	Average	Average	Stdev	Stdev	Stdev
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct type	Post curation result	Fill %	MS/MS assigned	Reference RT	Reference m/z	Formula	Ontology	INCHIKEY	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	Comment	Manually modified for quantification	Manually modified for annotation	Isotope tracking parent ID	Isotope tracking weight number	Total score	RT similarity	Dot product	Reverse dot product	Fragment presence %	S/N average	Spectrum reference file name	MS1 isotopic spectrum	MS/MS spectrum	GAM_13CUA_1	GAM_13CUA_2	GAM_13CUA_3	hyuA_13CUA_1	hyuA_13CUA_2	hyuA_13CUA_3	WT_13CUA_1	WT_13CUA_2	WT_13CUA_3	Blank	hyuA	WT	Blank	hyuA	WT
51	1.483	73.06469	Unknown	[M+H]+	similar chromatogram in higher mz_345; similar chromatogram in higher mz_2225	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	64.99	hyuA_13CUA_3	73.06469:5477 74.06804:512 75.0714:205		94	57	75	17633	19133	18457	17895	15764	17486	75.1855824788411	18407.8046875	17048.4365234375	18.4044439098699	751.157908353099	1130.69859172181
53	4.901	74.08708	Unknown	[M+H]+		0.333	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	33.77	WT_13CUA_2	74.08708:4516 75.09043:0 76.09379:0		68	6.8487190246582	6.8487190246582	72	81	172	8299	10995	9420	22.8290634155273	108.232076009115	9571.26692708333	39.5410977249052	55.0699483139291	1354.12672393371
58	4.566	82.06428	Unknown	[M+H]+	similar chromatogram in higher mz_3175	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	106.35	WT_13CUA_1	82.06428:5340 83.06763:0 84.07099:1298		1584.483984375	1584.483984375	1584.483984375	17503	15845	16934	17994	16273	17761	0	16760.6497395833	17342.806640625	0	842.551659960956	933.93049324561
59	4.565	83.04891	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	125.45	WT_13CUA_2	83.04891:21332 84.05226:1201 85.05562:0		245	152	347	66575	66632	65027	67909	67553	69762	248.022481282552	66077.7122395833	68408.0130208333	97.6741069801529	910.592297340199	1186.20415265181
66	4.942	86.05994	Unknown	[M+H]+	similar chromatogram in higher mz_3408	1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	399.92	hyuA_13CUA_1	86.05994:136248 87.06329:0 88.06665:13868		70250	69406	69109	378911	366112	375500	348162	338848	350605	69588.3177083333	373507.75	345871.447916667	592.127113218793	6627.64483107204	6204.28277878706
72	4.126	86.09633	Unknown	[M+H]+	similar chromatogram in higher mz_295; similar chromatogram in higher mz_1593	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37.71	hyuA_13CUA_1	86.09633:10073 87.09968:294 88.10304:380		3487	3317	2932	27314	25324	25117	23913	25211	24366	3245.57307942708	25918.11328125	24496.7819010417	284.317932722847	1213.03470375282	658.758202229443
73	4.942	87.04398	Unknown	[M+H]+	similar chromatogram in higher mz_3485; similar chromatogram in higher mz_1453	1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1236.5	hyuA_13CUA_3	87.04398:295231 88.04733:16914 89.05069:791		141794	141835	141227	811432	788686	813101	738352	725051	758277	141618.994791667	804406.354166667	740560.166666667	339.693818339544	13639.8917022731	16722.5407899055
79	7.394	89.10693	Unknown	[M+H]+	similar chromatogram in higher mz_2296	0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	40.99	hyuA_13CUA_1	89.10693:4245 90.11028:0 91.11364:0		72	7.15251007080078	7.15251007080078	23309	21964	19445	12402	12570	16888	23.8417002360026	21572.83984375	13953.2001953125	41.2950361475834	1961.16896460098	2542.8135143151
80	0.777	90.05433	Unknown	[M+H]+		0.444	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18.79	WT_13CUA_1	90.05433:6648 91.05768:250 92.06104:0		2388	2446	2028	16763	16745	15965	20734	18931	12803	2287.66166178385	16491.115234375	17489.2848307292	226.329629499037	455.786067437366	4157.44059537038
84	0.895	90.05479	Unknown	[M+H]+	similar chromatogram in higher mz_2021; similar chromatogram in higher mz_629; similar chromatogram in higher mz_1219; similar chromatogram in higher mz_1129; similar chromatogram in higher mz_1787; similar chromatogram in higher mz_801; similar chromatogram in higher mz_1346	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.9	WT_13CUA_1	90.05479:10954 91.05814:1045 92.0615:233		8055	3875	2435	31223	32433	33027	40524	39477	24653	4788.39811197917	32227.689453125	34884.48828125	2919.48201799846	919.188136337038	8876.05431869204
87	5.379	90.97656	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	139.29	hyuA_13CUA_3	90.97656:28707 91.97991:0 92.98327:0		128057	1116	1974	146007	10271	167399	2922	1343	3582	43715.5311686198	107892.307942708	2615.75858561198	73042.7497902442	85216.7616261245	1150.21366457016
